c_square,EcoRegion,ICESRect,StatArea
1600:216:382:3,NA,52F6,NA
1600:216:383:2,Greater North Sea,52F6,27.4.a
1600:216:485:1,Greater North Sea,52F6,27.4.a
1600:216:485:2,NA,52F6,NA
1600:216:486:3,Greater North Sea,52F6,27.4.a
1600:216:486:4,Greater North Sea,52F6,27.4.a
1600:216:487:3,Greater North Sea,52F6,27.4.a
1600:216:487:4,NA,52F6,NA
1600:217:100:3,Greater North Sea,51F7,27.4.a
1600:217:110:1,Greater North Sea,51F7,27.4.a
1600:217:110:2,Greater North Sea,51F7,27.4.a
1600:217:114:3,Greater North Sea,51F7,27.4.a
1600:217:114:4,NA,51F7,NA
1600:217:120:2,NA,51F7,NA
1600:217:121:1,Greater North Sea,51F7,27.4.a
1600:217:123:1,NA,51F7,NA
1600:217:123:2,Greater North Sea,51F7,27.4.a
1600:217:123:3,Greater North Sea,51F7,27.4.a
1600:217:123:4,NA,51F7,NA
1600:217:133:2,Greater North Sea,51F7,27.4.a
1600:217:216:3,NA,51F7,NA
1600:217:225:2,NA,51F7,NA
1600:217:226:1,NA,51F7,NA
1600:217:245:4,Greater North Sea,51F7,27.4.a
1601:207:374:2,Baltic Sea,50G7,27.3.d.30
1601:207:374:4,Baltic Sea,50G7,27.3.d.30
1601:207:383:4,Baltic Sea,50G7,27.3.d.30
1601:207:384:3,Baltic Sea,50G7,27.3.d.30
1601:207:391:2,NA,50G7,NA
1601:207:392:3,Baltic Sea,50G7,27.3.d.30
1601:207:392:4,Baltic Sea,50G7,27.3.d.30
1601:207:393:2,Baltic Sea,50G7,27.3.d.30
1601:207:393:3,Baltic Sea,50G7,27.3.d.30
1601:207:393:4,Baltic Sea,50G7,27.3.d.30
1601:207:394:1,Baltic Sea,50G7,27.3.d.30
1601:207:394:2,Baltic Sea,50G7,27.3.d.30
1601:207:394:3,Baltic Sea,50G7,27.3.d.30
1601:207:394:4,Baltic Sea,50G7,27.3.d.30
1601:207:457:3,Baltic Sea,50G7,27.3.d.30
1601:207:457:4,Baltic Sea,50G7,27.3.d.30
1601:207:458:3,NA,50G7,NA
1601:207:466:3,Baltic Sea,50G7,27.3.d.30
1601:207:466:4,Baltic Sea,50G7,27.3.d.30
1601:207:467:2,Baltic Sea,50G7,27.3.d.30
1601:207:467:3,Baltic Sea,50G7,27.3.d.30
1601:207:467:4,Baltic Sea,50G7,27.3.d.30
1601:207:468:1,Baltic Sea,50G7,27.3.d.30
1601:207:475:1,Baltic Sea,50G7,27.3.d.30
1601:207:475:2,Baltic Sea,50G7,27.3.d.30
1601:207:475:3,Baltic Sea,50G7,27.3.d.30
1601:207:475:4,Baltic Sea,50G7,27.3.d.30
1601:207:476:1,Baltic Sea,50G7,27.3.d.30
1601:207:476:3,Baltic Sea,50G7,27.3.d.30
1601:207:477:1,Baltic Sea,50G7,27.3.d.30
1601:207:477:2,Baltic Sea,50G7,27.3.d.30
1601:207:477:4,Baltic Sea,50G7,27.3.d.30
1601:207:478:2,Baltic Sea,50G7,27.3.d.30
1601:207:478:3,Baltic Sea,50G7,27.3.d.30
1601:207:478:4,Baltic Sea,50G7,27.3.d.30
1601:207:479:2,Baltic Sea,50G7,27.3.d.30
1601:207:479:3,Baltic Sea,50G7,27.3.d.30
1601:207:479:4,Baltic Sea,50G7,27.3.d.30
1601:207:485:3,Baltic Sea,50G7,27.3.d.30
1601:207:485:4,Baltic Sea,50G7,27.3.d.30
1601:207:486:2,Baltic Sea,50G7,27.3.d.30
1601:207:486:3,Baltic Sea,50G7,27.3.d.30
1601:207:486:4,Baltic Sea,50G7,27.3.d.30
1601:207:487:2,Baltic Sea,50G7,27.3.d.30
1601:207:487:3,Baltic Sea,50G7,27.3.d.30
1601:207:487:4,Baltic Sea,50G7,27.3.d.30
1601:207:488:1,Baltic Sea,50G7,27.3.d.30
1601:207:488:2,Baltic Sea,50G7,27.3.d.30
1601:207:488:3,Baltic Sea,50G7,27.3.d.30
1601:207:488:4,Baltic Sea,50G7,27.3.d.30
1601:207:489:1,Baltic Sea,50G7,27.3.d.30
1601:207:489:2,Baltic Sea,50G7,27.3.d.30
1601:207:489:4,Baltic Sea,50G7,27.3.d.30
1601:207:495:1,Baltic Sea,50G7,27.3.d.30
1601:207:495:2,Baltic Sea,50G7,27.3.d.30
1601:207:495:3,Baltic Sea,50G7,27.3.d.30
1601:207:495:4,Baltic Sea,50G7,27.3.d.30
1601:207:496:1,Baltic Sea,50G7,27.3.d.30
1601:207:496:2,Baltic Sea,50G7,27.3.d.30
1601:207:496:3,Baltic Sea,50G7,27.3.d.30
1601:207:496:4,Baltic Sea,50G7,27.3.d.30
1601:207:497:1,Baltic Sea,50G7,27.3.d.30
1601:207:497:2,Baltic Sea,50G7,27.3.d.30
1601:207:497:3,Baltic Sea,50G7,27.3.d.30
1601:207:497:4,Baltic Sea,50G7,27.3.d.30
1601:207:498:1,Baltic Sea,50G7,27.3.d.30
1601:207:498:2,Baltic Sea,50G7,27.3.d.30
1601:207:498:3,Baltic Sea,50G7,27.3.d.30
1601:207:498:4,Baltic Sea,50G7,27.3.d.30
1601:207:499:1,Baltic Sea,50G7,27.3.d.30
1601:207:499:2,Baltic Sea,50G7,27.3.d.30
1601:207:499:3,Baltic Sea,50G7,27.3.d.30
1601:208:132:3,NA,49G8,NA
1601:208:132:4,NA,49G8,NA
1601:208:133:3,Baltic Sea,49G8,27.3.d.29
1601:208:133:4,Baltic Sea,49G8,27.3.d.29
1601:208:134:2,NA,49G8,NA
1601:208:141:1,NA,49G8,NA
1601:208:141:2,Baltic Sea,49G8,27.3.d.29
1601:208:142:4,Baltic Sea,49G8,27.3.d.29
1601:208:143:2,Baltic Sea,49G8,27.3.d.29
1601:208:143:3,Baltic Sea,49G8,27.3.d.29
1601:208:208:3,NA,49G8,NA
1601:208:209:1,Baltic Sea,49G8,27.3.d.29
1601:208:209:2,Baltic Sea,49G8,27.3.d.29
1601:208:209:3,Baltic Sea,49G8,27.3.d.29
1601:208:209:4,Baltic Sea,49G8,27.3.d.29
1601:208:218:2,Baltic Sea,49G8,27.3.d.29
1601:208:218:4,Baltic Sea,49G8,27.3.d.29
1601:208:219:1,Baltic Sea,49G8,27.3.d.29
1601:208:219:2,Baltic Sea,49G8,27.3.d.29
1601:208:219:3,Baltic Sea,49G8,27.3.d.29
1601:208:219:4,Baltic Sea,49G8,27.3.d.29
1601:208:225:4,Baltic Sea,49G8,27.3.d.29
1601:208:226:2,Baltic Sea,49G8,27.3.d.29
1601:208:226:3,NA,49G8,NA
1601:208:226:4,Baltic Sea,49G8,27.3.d.29
1601:208:227:1,Baltic Sea,49G8,27.3.d.29
1601:208:227:4,Baltic Sea,49G8,27.3.d.29
1601:208:228:2,Baltic Sea,49G8,27.3.d.29
1601:208:229:1,Baltic Sea,49G8,27.3.d.29
1601:208:229:2,Baltic Sea,49G8,27.3.d.29
1601:208:229:3,Baltic Sea,49G8,27.3.d.29
1601:208:229:4,Baltic Sea,49G8,27.3.d.29
1601:208:238:2,Baltic Sea,49G8,27.3.d.29
1601:208:239:1,Baltic Sea,49G8,27.3.d.29
1601:208:239:3,Baltic Sea,49G8,27.3.d.29
1601:208:239:4,Baltic Sea,49G8,27.3.d.29
1601:208:249:3,Baltic Sea,49G8,27.3.d.29
1601:208:249:4,Baltic Sea,49G8,27.3.d.29
1601:208:351:2,Baltic Sea,50G8,27.3.d.30
1601:208:352:1,Baltic Sea,50G8,27.3.d.30
1601:208:352:2,Baltic Sea,50G8,27.3.d.30
1601:208:352:3,Baltic Sea,50G8,27.3.d.30
1601:208:352:4,Baltic Sea,50G8,27.3.d.30
1601:208:353:1,Baltic Sea,50G8,27.3.d.30
1601:208:353:2,NA,50G8,NA
1601:208:353:4,Baltic Sea,50G8,27.3.d.30
1601:208:360:3,Baltic Sea,50G8,27.3.d.30
1601:208:361:4,Baltic Sea,50G8,27.3.d.30
1601:208:362:1,Baltic Sea,50G8,27.3.d.30
1601:208:362:4,Baltic Sea,50G8,27.3.d.30
1601:208:363:4,Baltic Sea,50G8,27.3.d.30
1601:208:364:3,Baltic Sea,50G8,27.3.d.30
1601:208:370:1,Baltic Sea,50G8,27.3.d.30
1601:208:370:2,Baltic Sea,50G8,27.3.d.30
1601:208:370:3,Baltic Sea,50G8,27.3.d.30
1601:208:370:4,Baltic Sea,50G8,27.3.d.30
1601:208:371:1,Baltic Sea,50G8,27.3.d.30
1601:208:371:2,Baltic Sea,50G8,27.3.d.30
1601:208:371:3,Baltic Sea,50G8,27.3.d.30
1601:208:371:4,Baltic Sea,50G8,27.3.d.30
1601:208:372:1,Baltic Sea,50G8,27.3.d.30
1601:208:372:3,Baltic Sea,50G8,27.3.d.30
1601:208:373:2,Baltic Sea,50G8,27.3.d.30
1601:208:373:3,Baltic Sea,50G8,27.3.d.30
1601:208:374:1,Baltic Sea,50G8,27.3.d.30
1601:208:374:3,Baltic Sea,50G8,27.3.d.30
1601:208:380:1,Baltic Sea,50G8,27.3.d.30
1601:208:380:2,Baltic Sea,50G8,27.3.d.30
1601:208:380:3,Baltic Sea,50G8,27.3.d.30
1601:208:380:4,Baltic Sea,50G8,27.3.d.30
1601:208:381:1,Baltic Sea,50G8,27.3.d.30
1601:208:381:2,Baltic Sea,50G8,27.3.d.30
1601:208:381:3,Baltic Sea,50G8,27.3.d.30
1601:208:381:4,Baltic Sea,50G8,27.3.d.30
1601:208:382:2,Baltic Sea,50G8,27.3.d.30
1601:208:382:3,Baltic Sea,50G8,27.3.d.30
1601:208:382:4,Baltic Sea,50G8,27.3.d.30
1601:208:383:1,Baltic Sea,50G8,27.3.d.30
1601:208:383:2,Baltic Sea,50G8,27.3.d.30
1601:208:383:3,Baltic Sea,50G8,27.3.d.30
1601:208:383:4,Baltic Sea,50G8,27.3.d.30
1601:208:384:1,Baltic Sea,50G8,27.3.d.30
1601:208:384:2,Baltic Sea,50G8,27.3.d.30
1601:208:384:3,Baltic Sea,50G8,27.3.d.30
1601:208:384:4,Baltic Sea,50G8,27.3.d.30
1601:208:390:1,Baltic Sea,50G8,27.3.d.30
1601:208:390:2,Baltic Sea,50G8,27.3.d.30
1601:208:391:1,Baltic Sea,50G8,27.3.d.30
1601:208:391:2,Baltic Sea,50G8,27.3.d.30
1601:208:391:3,Baltic Sea,50G8,27.3.d.30
1601:208:392:1,Baltic Sea,50G8,27.3.d.30
1601:208:392:2,Baltic Sea,50G8,27.3.d.30
1601:208:392:4,Baltic Sea,50G8,27.3.d.30
1601:208:393:1,Baltic Sea,50G8,27.3.d.30
1601:208:393:2,Baltic Sea,50G8,27.3.d.30
1601:208:394:1,Baltic Sea,50G8,27.3.d.30
1601:208:394:2,Baltic Sea,50G8,27.3.d.30
1601:208:455:3,Baltic Sea,50G8,27.3.d.30
1601:208:455:4,Baltic Sea,50G8,27.3.d.30
1601:208:456:4,Baltic Sea,50G8,27.3.d.30
1601:208:457:2,Baltic Sea,50G8,27.3.d.30
1601:208:457:3,Baltic Sea,50G8,27.3.d.30
1601:208:457:4,Baltic Sea,50G8,27.3.d.30
1601:208:458:1,Baltic Sea,50G8,27.3.d.30
1601:208:458:2,Baltic Sea,50G8,27.3.d.30
1601:208:458:4,Baltic Sea,50G8,27.3.d.30
1601:208:459:1,Baltic Sea,50G8,27.3.d.30
1601:208:459:2,Baltic Sea,50G8,27.3.d.30
1601:208:459:3,Baltic Sea,50G8,27.3.d.30
1601:208:459:4,Baltic Sea,50G8,27.3.d.30
1601:208:465:1,Baltic Sea,50G8,27.3.d.30
1601:208:465:2,Baltic Sea,50G8,27.3.d.30
1601:208:466:1,Baltic Sea,50G8,27.3.d.30
1601:208:466:2,Baltic Sea,50G8,27.3.d.30
1601:208:466:4,Baltic Sea,50G8,27.3.d.30
1601:208:467:1,Baltic Sea,50G8,27.3.d.30
1601:208:467:3,Baltic Sea,50G8,27.3.d.30
1601:208:467:4,Baltic Sea,50G8,27.3.d.30
1601:208:468:1,Baltic Sea,50G8,27.3.d.30
1601:208:468:2,Baltic Sea,50G8,27.3.d.30
1601:208:468:3,Baltic Sea,50G8,27.3.d.30
1601:208:468:4,Baltic Sea,50G8,27.3.d.30
1601:208:469:1,Baltic Sea,50G8,27.3.d.30
1601:208:469:2,Baltic Sea,50G8,27.3.d.30
1601:208:469:3,Baltic Sea,50G8,27.3.d.30
1601:208:469:4,Baltic Sea,50G8,27.3.d.30
1601:208:475:1,Baltic Sea,50G8,27.3.d.30
1601:208:475:2,Baltic Sea,50G8,27.3.d.30
1601:208:475:3,Baltic Sea,50G8,27.3.d.30
1601:208:475:4,Baltic Sea,50G8,27.3.d.30
1601:208:476:1,Baltic Sea,50G8,27.3.d.30
1601:208:476:2,Baltic Sea,50G8,27.3.d.30
1601:208:476:3,Baltic Sea,50G8,27.3.d.30
1601:208:476:4,Baltic Sea,50G8,27.3.d.30
1601:208:477:1,Baltic Sea,50G8,27.3.d.30
1601:208:477:2,Baltic Sea,50G8,27.3.d.30
1601:208:477:3,Baltic Sea,50G8,27.3.d.30
1601:208:477:4,Baltic Sea,50G8,27.3.d.30
1601:208:478:1,Baltic Sea,50G8,27.3.d.30
1601:208:478:2,Baltic Sea,50G8,27.3.d.30
1601:208:478:3,Baltic Sea,50G8,27.3.d.30
1601:208:478:4,Baltic Sea,50G8,27.3.d.30
1601:208:479:1,Baltic Sea,50G8,27.3.d.30
1601:208:479:2,Baltic Sea,50G8,27.3.d.30
1601:208:479:3,Baltic Sea,50G8,27.3.d.30
1601:208:479:4,Baltic Sea,50G8,27.3.d.30
1601:208:485:1,Baltic Sea,50G8,27.3.d.30
1601:208:485:2,Baltic Sea,50G8,27.3.d.30
1601:208:485:3,Baltic Sea,50G8,27.3.d.30
1601:208:485:4,Baltic Sea,50G8,27.3.d.30
1601:208:486:1,Baltic Sea,50G8,27.3.d.30
1601:208:486:2,Baltic Sea,50G8,27.3.d.30
1601:208:486:3,Baltic Sea,50G8,27.3.d.30
1601:208:486:4,Baltic Sea,50G8,27.3.d.30
1601:208:487:1,Baltic Sea,50G8,27.3.d.30
1601:208:487:2,Baltic Sea,50G8,27.3.d.30
1601:208:487:3,Baltic Sea,50G8,27.3.d.30
1601:208:487:4,Baltic Sea,50G8,27.3.d.30
1601:208:488:1,Baltic Sea,50G8,27.3.d.30
1601:208:488:2,Baltic Sea,50G8,27.3.d.30
1601:208:488:3,Baltic Sea,50G8,27.3.d.30
1601:208:488:4,Baltic Sea,50G8,27.3.d.30
1601:208:489:1,Baltic Sea,50G8,27.3.d.30
1601:208:489:2,Baltic Sea,50G8,27.3.d.30
1601:208:489:3,Baltic Sea,50G8,27.3.d.30
1601:208:489:4,Baltic Sea,50G8,27.3.d.30
1601:208:495:1,Baltic Sea,50G8,27.3.d.30
1601:208:495:2,Baltic Sea,50G8,27.3.d.30
1601:208:496:1,Baltic Sea,50G8,27.3.d.30
1601:208:496:2,Baltic Sea,50G8,27.3.d.30
1601:208:496:3,Baltic Sea,50G8,27.3.d.30
1601:208:496:4,Baltic Sea,50G8,27.3.d.30
1601:208:497:1,Baltic Sea,50G8,27.3.d.30
1601:208:497:2,Baltic Sea,50G8,27.3.d.30
1601:208:497:3,Baltic Sea,50G8,27.3.d.30
1601:208:497:4,Baltic Sea,50G8,27.3.d.30
1601:208:498:1,Baltic Sea,50G8,27.3.d.30
1601:208:498:2,Baltic Sea,50G8,27.3.d.30
1601:208:498:3,Baltic Sea,50G8,27.3.d.30
1601:208:498:4,Baltic Sea,50G8,27.3.d.30
1601:208:499:1,Baltic Sea,50G8,27.3.d.30
1601:208:499:2,Baltic Sea,50G8,27.3.d.30
1601:208:499:3,Baltic Sea,50G8,27.3.d.30
1601:208:499:4,Baltic Sea,50G8,27.3.d.30
1601:209:100:1,Baltic Sea,49G9,27.3.d.29
1601:209:100:2,Baltic Sea,49G9,27.3.d.29
1601:209:100:3,Baltic Sea,49G9,27.3.d.29
1601:209:100:4,Baltic Sea,49G9,27.3.d.29
1601:209:101:1,Baltic Sea,49G9,27.3.d.29
1601:209:101:2,Baltic Sea,49G9,27.3.d.29
1601:209:101:3,Baltic Sea,49G9,27.3.d.29
1601:209:102:1,Baltic Sea,49G9,27.3.d.29
1601:209:102:2,Baltic Sea,49G9,27.3.d.29
1601:209:102:4,Baltic Sea,49G9,27.3.d.29
1601:209:103:1,Baltic Sea,49G9,27.3.d.29
1601:209:103:2,Baltic Sea,49G9,27.3.d.29
1601:209:103:4,Baltic Sea,49G9,27.3.d.29
1601:209:104:1,Baltic Sea,49G9,27.3.d.29
1601:209:104:2,Baltic Sea,49G9,27.3.d.29
1601:209:104:4,Baltic Sea,49G9,27.3.d.29
1601:209:110:1,Baltic Sea,49G9,27.3.d.29
1601:209:110:2,Baltic Sea,49G9,27.3.d.29
1601:209:110:3,Baltic Sea,49G9,27.3.d.29
1601:209:110:4,Baltic Sea,49G9,27.3.d.29
1601:209:111:1,Baltic Sea,49G9,27.3.d.29
1601:209:111:3,Baltic Sea,49G9,27.3.d.29
1601:209:111:4,Baltic Sea,49G9,27.3.d.29
1601:209:112:1,Baltic Sea,49G9,27.3.d.29
1601:209:112:2,Baltic Sea,49G9,27.3.d.29
1601:209:112:3,Baltic Sea,49G9,27.3.d.29
1601:209:112:4,Baltic Sea,49G9,27.3.d.29
1601:209:113:1,Baltic Sea,49G9,27.3.d.29
1601:209:113:2,Baltic Sea,49G9,27.3.d.29
1601:209:113:3,Baltic Sea,49G9,27.3.d.29
1601:209:113:4,Baltic Sea,49G9,27.3.d.29
1601:209:114:1,Baltic Sea,49G9,27.3.d.29
1601:209:114:2,Baltic Sea,49G9,27.3.d.29
1601:209:114:4,Baltic Sea,49G9,27.3.d.29
1601:209:120:1,Baltic Sea,49G9,27.3.d.29
1601:209:120:2,Baltic Sea,49G9,27.3.d.29
1601:209:120:3,Baltic Sea,49G9,27.3.d.29
1601:209:120:4,Baltic Sea,49G9,27.3.d.29
1601:209:121:1,Baltic Sea,49G9,27.3.d.29
1601:209:121:2,Baltic Sea,49G9,27.3.d.29
1601:209:121:3,Baltic Sea,49G9,27.3.d.29
1601:209:122:1,Baltic Sea,49G9,27.3.d.29
1601:209:122:2,Baltic Sea,49G9,27.3.d.29
1601:209:122:3,Baltic Sea,49G9,27.3.d.29
1601:209:130:1,Baltic Sea,49G9,27.3.d.29
1601:209:130:3,Baltic Sea,49G9,27.3.d.29
1601:209:132:1,Baltic Sea,49G9,27.3.d.29
1601:209:132:3,Baltic Sea,49G9,27.3.d.29
1601:209:140:1,Baltic Sea,49G9,27.3.d.29
1601:209:140:2,Baltic Sea,49G9,27.3.d.29
1601:209:140:3,Baltic Sea,49G9,27.3.d.29
1601:209:140:4,Baltic Sea,49G9,27.3.d.29
1601:209:141:4,Baltic Sea,49G9,27.3.d.29
1601:209:205:1,Baltic Sea,49G9,27.3.d.29
1601:209:205:2,Baltic Sea,49G9,27.3.d.29
1601:209:205:3,Baltic Sea,49G9,27.3.d.29
1601:209:205:4,Baltic Sea,49G9,27.3.d.29
1601:209:206:1,Baltic Sea,49G9,27.3.d.29
1601:209:206:2,Baltic Sea,49G9,27.3.d.29
1601:209:206:3,Baltic Sea,49G9,27.3.d.29
1601:209:206:4,Baltic Sea,49G9,27.3.d.29
1601:209:207:1,Baltic Sea,49G9,27.3.d.29
1601:209:207:2,Baltic Sea,49G9,27.3.d.29
1601:209:207:4,Baltic Sea,49G9,27.3.d.29
1601:209:208:1,Baltic Sea,49G9,27.3.d.29
1601:209:208:3,Baltic Sea,49G9,27.3.d.29
1601:209:208:4,Baltic Sea,49G9,27.3.d.29
1601:209:209:3,Baltic Sea,49G9,27.3.d.29
1601:209:215:1,Baltic Sea,49G9,27.3.d.29
1601:209:215:2,Baltic Sea,49G9,27.3.d.29
1601:209:216:1,Baltic Sea,49G9,27.3.d.29
1601:209:350:1,Baltic Sea,50G9,27.3.d.30
1601:209:350:3,Baltic Sea,50G9,27.3.d.30
1601:209:350:4,Baltic Sea,50G9,27.3.d.30
1601:209:351:2,Baltic Sea,50G9,27.3.d.30
1601:209:351:3,Baltic Sea,50G9,27.3.d.30
1601:209:351:4,Baltic Sea,50G9,27.3.d.30
1601:209:352:3,Baltic Sea,50G9,27.3.d.30
1601:209:352:4,Baltic Sea,50G9,27.3.d.30
1601:209:353:2,Baltic Sea,50G9,27.3.d.30
1601:209:353:3,Baltic Sea,50G9,27.3.d.30
1601:209:353:4,Baltic Sea,50G9,27.3.d.30
1601:209:354:1,Baltic Sea,50G9,27.3.d.30
1601:209:354:2,Baltic Sea,50G9,27.3.d.30
1601:209:354:3,Baltic Sea,50G9,27.3.d.30
1601:209:354:4,Baltic Sea,50G9,27.3.d.30
1601:209:360:1,Baltic Sea,50G9,27.3.d.30
1601:209:360:2,Baltic Sea,50G9,27.3.d.30
1601:209:360:3,Baltic Sea,50G9,27.3.d.30
1601:209:360:4,Baltic Sea,50G9,27.3.d.30
1601:209:361:1,Baltic Sea,50G9,27.3.d.30
1601:209:361:2,Baltic Sea,50G9,27.3.d.30
1601:209:361:3,Baltic Sea,50G9,27.3.d.30
1601:209:361:4,Baltic Sea,50G9,27.3.d.30
1601:209:362:1,Baltic Sea,50G9,27.3.d.30
1601:209:362:2,Baltic Sea,50G9,27.3.d.30
1601:209:362:3,Baltic Sea,50G9,27.3.d.30
1601:209:362:4,Baltic Sea,50G9,27.3.d.30
1601:209:363:1,Baltic Sea,50G9,27.3.d.30
1601:209:363:2,Baltic Sea,50G9,27.3.d.30
1601:209:363:3,Baltic Sea,50G9,27.3.d.30
1601:209:363:4,Baltic Sea,50G9,27.3.d.30
1601:209:364:1,Baltic Sea,50G9,27.3.d.30
1601:209:364:2,Baltic Sea,50G9,27.3.d.30
1601:209:364:3,Baltic Sea,50G9,27.3.d.30
1601:209:364:4,Baltic Sea,50G9,27.3.d.30
1601:209:370:1,Baltic Sea,50G9,27.3.d.30
1601:209:370:2,Baltic Sea,50G9,27.3.d.30
1601:209:370:3,Baltic Sea,50G9,27.3.d.30
1601:209:370:4,Baltic Sea,50G9,27.3.d.30
1601:209:371:1,Baltic Sea,50G9,27.3.d.30
1601:209:371:2,Baltic Sea,50G9,27.3.d.30
1601:209:371:3,Baltic Sea,50G9,27.3.d.30
1601:209:371:4,Baltic Sea,50G9,27.3.d.30
1601:209:372:1,Baltic Sea,50G9,27.3.d.30
1601:209:372:2,Baltic Sea,50G9,27.3.d.30
1601:209:372:3,Baltic Sea,50G9,27.3.d.30
1601:209:372:4,Baltic Sea,50G9,27.3.d.30
1601:209:373:1,Baltic Sea,50G9,27.3.d.30
1601:209:373:2,Baltic Sea,50G9,27.3.d.30
1601:209:373:3,Baltic Sea,50G9,27.3.d.30
1601:209:373:4,Baltic Sea,50G9,27.3.d.30
1601:209:374:1,Baltic Sea,50G9,27.3.d.30
1601:209:374:2,Baltic Sea,50G9,27.3.d.30
1601:209:374:3,Baltic Sea,50G9,27.3.d.30
1601:209:374:4,Baltic Sea,50G9,27.3.d.30
1601:209:380:1,Baltic Sea,50G9,27.3.d.30
1601:209:380:2,Baltic Sea,50G9,27.3.d.30
1601:209:380:3,Baltic Sea,50G9,27.3.d.30
1601:209:380:4,Baltic Sea,50G9,27.3.d.30
1601:209:381:1,Baltic Sea,50G9,27.3.d.30
1601:209:381:2,Baltic Sea,50G9,27.3.d.30
1601:209:381:3,Baltic Sea,50G9,27.3.d.30
1601:209:381:4,Baltic Sea,50G9,27.3.d.30
1601:209:382:1,Baltic Sea,50G9,27.3.d.30
1601:209:382:2,Baltic Sea,50G9,27.3.d.30
1601:209:382:3,Baltic Sea,50G9,27.3.d.30
1601:209:382:4,Baltic Sea,50G9,27.3.d.30
1601:209:383:1,Baltic Sea,50G9,27.3.d.30
1601:209:383:2,Baltic Sea,50G9,27.3.d.30
1601:209:383:3,Baltic Sea,50G9,27.3.d.30
1601:209:383:4,Baltic Sea,50G9,27.3.d.30
1601:209:384:1,Baltic Sea,50G9,27.3.d.30
1601:209:384:2,Baltic Sea,50G9,27.3.d.30
1601:209:384:3,Baltic Sea,50G9,27.3.d.30
1601:209:384:4,Baltic Sea,50G9,27.3.d.30
1601:209:390:1,Baltic Sea,50G9,27.3.d.30
1601:209:390:2,Baltic Sea,50G9,27.3.d.30
1601:209:390:3,Baltic Sea,50G9,27.3.d.30
1601:209:390:4,Baltic Sea,50G9,27.3.d.30
1601:209:391:1,Baltic Sea,50G9,27.3.d.30
1601:209:391:2,Baltic Sea,50G9,27.3.d.30
1601:209:391:3,Baltic Sea,50G9,27.3.d.30
1601:209:391:4,Baltic Sea,50G9,27.3.d.30
1601:209:392:1,Baltic Sea,50G9,27.3.d.30
1601:209:392:2,Baltic Sea,50G9,27.3.d.30
1601:209:392:3,Baltic Sea,50G9,27.3.d.30
1601:209:392:4,Baltic Sea,50G9,27.3.d.30
1601:209:393:1,Baltic Sea,50G9,27.3.d.30
1601:209:393:2,Baltic Sea,50G9,27.3.d.30
1601:209:393:3,Baltic Sea,50G9,27.3.d.30
1601:209:393:4,Baltic Sea,50G9,27.3.d.30
1601:209:394:1,Baltic Sea,50G9,27.3.d.30
1601:209:394:2,Baltic Sea,50G9,27.3.d.30
1601:209:394:3,Baltic Sea,50G9,27.3.d.30
1601:209:394:4,Baltic Sea,50G9,27.3.d.30
1601:209:455:3,Baltic Sea,50G9,27.3.d.30
1601:209:455:4,Baltic Sea,50G9,27.3.d.30
1601:209:456:3,Baltic Sea,50G9,27.3.d.30
1601:209:456:4,Baltic Sea,50G9,27.3.d.30
1601:209:457:1,Baltic Sea,50G9,27.3.d.30
1601:209:457:3,Baltic Sea,50G9,27.3.d.30
1601:209:458:4,Baltic Sea,50G9,27.3.d.30
1601:209:465:1,Baltic Sea,50G9,27.3.d.30
1601:209:465:2,Baltic Sea,50G9,27.3.d.30
1601:209:465:3,Baltic Sea,50G9,27.3.d.30
1601:209:465:4,Baltic Sea,50G9,27.3.d.30
1601:209:466:1,Baltic Sea,50G9,27.3.d.30
1601:209:466:2,Baltic Sea,50G9,27.3.d.30
1601:209:466:3,Baltic Sea,50G9,27.3.d.30
1601:209:466:4,Baltic Sea,50G9,27.3.d.30
1601:209:467:1,Baltic Sea,50G9,27.3.d.30
1601:209:467:2,Baltic Sea,50G9,27.3.d.30
1601:209:467:3,Baltic Sea,50G9,27.3.d.30
1601:209:467:4,Baltic Sea,50G9,27.3.d.30
1601:209:468:1,Baltic Sea,50G9,27.3.d.30
1601:209:468:2,Baltic Sea,50G9,27.3.d.30
1601:209:468:3,Baltic Sea,50G9,27.3.d.30
1601:209:468:4,Baltic Sea,50G9,27.3.d.30
1601:209:469:1,Baltic Sea,50G9,27.3.d.30
1601:209:469:2,Baltic Sea,50G9,27.3.d.30
1601:209:469:3,Baltic Sea,50G9,27.3.d.30
1601:209:469:4,Baltic Sea,50G9,27.3.d.30
1601:209:475:1,Baltic Sea,50G9,27.3.d.30
1601:209:475:2,Baltic Sea,50G9,27.3.d.30
1601:209:475:3,Baltic Sea,50G9,27.3.d.30
1601:209:475:4,Baltic Sea,50G9,27.3.d.30
1601:209:476:1,Baltic Sea,50G9,27.3.d.30
1601:209:476:2,Baltic Sea,50G9,27.3.d.30
1601:209:476:3,Baltic Sea,50G9,27.3.d.30
1601:209:476:4,Baltic Sea,50G9,27.3.d.30
1601:209:477:1,Baltic Sea,50G9,27.3.d.30
1601:209:477:2,Baltic Sea,50G9,27.3.d.30
1601:209:477:3,Baltic Sea,50G9,27.3.d.30
1601:209:477:4,Baltic Sea,50G9,27.3.d.30
1601:209:478:1,Baltic Sea,50G9,27.3.d.30
1601:209:478:2,Baltic Sea,50G9,27.3.d.30
1601:209:478:3,Baltic Sea,50G9,27.3.d.30
1601:209:478:4,Baltic Sea,50G9,27.3.d.30
